,diarynum,entry_id,entry_year,new_entry_type,new_name_type
153,3.0,776,1934.0,3,Content
154,8.0,1750,1947.0,10,Expression
155,3.0,744,1934.0,2,Interpersonal
156,3.0,931,1936.0,5,Professional Activity
157,3.0,931,1936.0,5,Professional Activity
158,3.0,744,1934.0,1,Form
159,3.0,733,1934.0,0,Reading
160,3.0,733,1934.0,0,Reading
161,3.0,733,1934.0,0,Reading
162,3.0,931,1936.0,5,Professional Activity
163,3.0,744,1934.0,2,Interpersonal
164,3.0,744,1934.0,2,Interpersonal
165,3.0,744,1934.0,2,Interpersonal
166,8.0,1750,1947.0,9,Judgement
167,3.0,744,1934.0,2,Interpersonal
168,3.0,776,1934.0,3,Content
169,3.0,776,1934.0,3,Content
170,3.0,940,1936.0,6,Soviet Revolution
171,3.0,931,1936.0,5,Professional Activity
172,3.0,931,1936.0,5,Professional Activity
173,3.0,931,1936.0,5,Professional Activity
174,3.0,940,1936.0,6,Soviet Revolution
175,8.0,1750,1947.0,10,Expression
176,3.0,931,1936.0,5,Professional Activity
177,8.0,1750,1947.0,10,Expression
178,3.0,744,1934.0,2,Interpersonal
179,3.0,733,1934.0,0,Reading
180,3.0,733,1934.0,0,Reading
181,3.0,978,1937.0,7,Recitation
182,8.0,1718,1947.0,8,Testimony
183,8.0,1750,1947.0,9,Judgement
184,3.0,776,1934.0,3,Content
185,3.0,839,1935.0,4,Citations
186,8.0,1718,1947.0,8,Testimony
187,3.0,733,1934.0,0,Reading
188,3.0,931,1936.0,5,Professional Activity
189,3.0,744,1934.0,2,Interpersonal
190,3.0,733,1934.0,0,Reading
191,3.0,744,1934.0,2,Interpersonal
192,8.0,1750,1947.0,9,Judgement
193,3.0,733,1934.0,0,Reading
194,3.0,744,1934.0,2,Interpersonal
195,3.0,940,1936.0,6,Soviet Revolution
196,3.0,733,1934.0,0,Reading
197,8.0,1718,1947.0,8,Testimony
198,3.0,744,1934.0,2,Interpersonal
199,3.0,733,1934.0,0,Reading
200,3.0,733,1934.0,0,Reading
201,3.0,978,1937.0,7,Recitation
202,8.0,1750,1947.0,10,Expression
203,3.0,776,1934.0,3,Content
204,3.0,931,1936.0,5,Professional Activity
205,3.0,744,1934.0,2,Interpersonal
206,3.0,931,1936.0,5,Professional Activity
207,3.0,744,1934.0,2,Interpersonal
208,3.0,744,1934.0,2,Interpersonal
209,3.0,744,1934.0,2,Interpersonal
210,3.0,940,1936.0,6,Soviet Revolution
211,3.0,744,1934.0,2,Interpersonal
212,3.0,931,1936.0,5,Professional Activity
213,3.0,776,1934.0,3,Content
214,8.0,1750,1947.0,10,Expression
215,3.0,744,1934.0,1,Form
216,3.0,931,1936.0,5,Professional Activity
217,3.0,940,1936.0,6,Soviet Revolution
218,3.0,839,1935.0,4,Citations
219,3.0,931,1936.0,5,Professional Activity
220,3.0,931,1936.0,5,Professional Activity
221,8.0,1750,1947.0,10,Expression
222,3.0,776,1934.0,3,Content
223,3.0,733,1934.0,0,Reading
224,8.0,1718,1947.0,8,Testimony
225,8.0,1718,1947.0,8,Testimony
226,3.0,733,1934.0,0,Reading
227,3.0,744,1934.0,2,Interpersonal
228,3.0,931,1936.0,5,Professional Activity
229,3.0,839,1935.0,4,Citations
230,8.0,1718,1947.0,8,Testimony
231,3.0,733,1934.0,0,Reading
232,8.0,1750,1947.0,10,Expression
233,8.0,1750,1947.0,10,Expression
234,3.0,931,1936.0,5,Professional Activity
235,3.0,940,1936.0,6,Soviet Revolution
236,8.0,1718,1947.0,8,Testimony
237,3.0,733,1934.0,0,Reading
238,3.0,931,1936.0,5,Professional Activity
239,3.0,733,1934.0,0,Reading
240,3.0,931,1936.0,5,Professional Activity
241,3.0,733,1934.0,0,Reading
242,3.0,931,1936.0,5,Professional Activity
243,3.0,744,1934.0,2,Interpersonal
244,3.0,931,1936.0,5,Professional Activity
245,3.0,931,1936.0,5,Professional Activity
246,3.0,744,1934.0,1,Form
247,3.0,744,1934.0,2,Interpersonal
248,3.0,776,1934.0,3,Content
249,3.0,940,1936.0,6,Soviet Revolution
250,3.0,744,1934.0,1,Form
251,3.0,776,1934.0,3,Content
252,3.0,733,1934.0,0,Reading
253,8.0,1750,1947.0,9,Judgement
254,3.0,931,1936.0,5,Professional Activity
255,8.0,1718,1947.0,8,Testimony
256,3.0,744,1934.0,1,Form
257,3.0,776,1934.0,3,Content
258,3.0,839,1935.0,4,Citations
259,3.0,776,1934.0,3,Content
260,3.0,744,1934.0,1,Form
261,8.0,1718,1947.0,8,Testimony
262,3.0,931,1936.0,5,Professional Activity
263,3.0,744,1934.0,2,Interpersonal
264,8.0,1718,1947.0,8,Testimony
265,3.0,839,1935.0,4,Citations
266,3.0,931,1936.0,5,Professional Activity
267,3.0,940,1936.0,6,Soviet Revolution
268,3.0,744,1934.0,2,Interpersonal
269,3.0,733,1934.0,0,Reading
270,3.0,744,1934.0,1,Form
271,3.0,931,1936.0,5,Professional Activity
272,8.0,1750,1947.0,10,Expression
273,3.0,733,1934.0,0,Reading
274,3.0,744,1934.0,1,Form
275,3.0,744,1934.0,1,Form
276,8.0,1750,1947.0,10,Expression
277,8.0,1750,1947.0,9,Judgement
278,3.0,744,1934.0,1,Form
279,3.0,733,1934.0,0,Reading
280,3.0,744,1934.0,2,Interpersonal
281,3.0,940,1936.0,6,Soviet Revolution
282,3.0,744,1934.0,2,Interpersonal
283,3.0,776,1934.0,3,Content
284,3.0,931,1936.0,5,Professional Activity
285,3.0,744,1934.0,2,Interpersonal
286,3.0,940,1936.0,6,Soviet Revolution
287,3.0,776,1934.0,3,Content
288,3.0,776,1934.0,3,Content
289,3.0,978,1937.0,7,Recitation
290,3.0,776,1934.0,3,Content
291,3.0,776,1934.0,3,Content
292,3.0,733,1934.0,0,Reading
293,3.0,744,1934.0,2,Interpersonal
294,3.0,744,1934.0,2,Interpersonal
295,3.0,744,1934.0,2,Interpersonal
296,3.0,931,1936.0,5,Professional Activity
297,3.0,931,1936.0,5,Professional Activity
298,3.0,931,1936.0,5,Professional Activity
299,3.0,931,1936.0,5,Professional Activity
300,3.0,733,1934.0,0,Reading
301,3.0,744,1934.0,2,Interpersonal
302,3.0,931,1936.0,5,Professional Activity
303,3.0,744,1934.0,2,Interpersonal
304,8.0,1750,1947.0,9,Judgement
305,3.0,744,1934.0,2,Interpersonal
306,3.0,733,1934.0,0,Reading
307,3.0,931,1936.0,5,Professional Activity
308,8.0,1750,1947.0,9,Judgement
309,3.0,931,1936.0,5,Professional Activity
310,3.0,744,1934.0,2,Interpersonal
311,3.0,931,1936.0,5,Professional Activity
312,8.0,1750,1947.0,9,Judgement
313,3.0,776,1934.0,3,Content
314,3.0,744,1934.0,2,Interpersonal
315,3.0,744,1934.0,2,Interpersonal
316,3.0,776,1934.0,3,Content
317,3.0,776,1934.0,3,Content
318,3.0,744,1934.0,2,Interpersonal
319,3.0,744,1934.0,2,Interpersonal
320,3.0,733,1934.0,0,Reading
321,3.0,744,1934.0,2,Interpersonal
322,3.0,744,1934.0,2,Interpersonal
323,3.0,931,1936.0,5,Professional Activity
324,3.0,744,1934.0,2,Interpersonal
325,3.0,978,1937.0,7,Recitation
326,3.0,744,1934.0,2,Interpersonal
327,3.0,931,1936.0,5,Professional Activity
328,3.0,776,1934.0,3,Content
329,3.0,744,1934.0,2,Interpersonal
330,8.0,1718,1947.0,8,Testimony
331,3.0,744,1934.0,2,Interpersonal
332,3.0,744,1934.0,2,Interpersonal
333,3.0,744,1934.0,2,Interpersonal
334,3.0,744,1934.0,2,Interpersonal
335,3.0,776,1934.0,3,Content
336,3.0,931,1936.0,5,Professional Activity
337,8.0,1750,1947.0,10,Expression
338,8.0,1750,1947.0,10,Expression
339,3.0,744,1934.0,2,Interpersonal
340,8.0,1750,1947.0,10,Expression
341,3.0,931,1936.0,5,Professional Activity
342,8.0,1750,1947.0,10,Expression
343,8.0,1750,1947.0,9,Judgement
344,3.0,931,1936.0,5,Professional Activity
345,3.0,931,1936.0,5,Professional Activity
346,3.0,978,1937.0,7,Recitation
347,8.0,1750,1947.0,10,Expression
348,3.0,776,1934.0,3,Content
349,3.0,744,1934.0,2,Interpersonal
350,3.0,931,1936.0,5,Professional Activity
351,3.0,978,1937.0,7,Recitation
352,8.0,1750,1947.0,9,Judgement
353,3.0,744,1934.0,2,Interpersonal
354,3.0,978,1937.0,7,Recitation
355,3.0,931,1936.0,5,Professional Activity
356,3.0,978,1937.0,7,Recitation
357,3.0,744,1934.0,2,Interpersonal
358,3.0,931,1936.0,5,Professional Activity
359,3.0,744,1934.0,2,Interpersonal
360,3.0,733,1934.0,0,Reading
361,3.0,931,1936.0,5,Professional Activity
362,3.0,744,1934.0,2,Interpersonal
363,3.0,978,1937.0,7,Recitation
364,3.0,744,1934.0,2,Interpersonal
365,3.0,931,1936.0,5,Professional Activity
366,3.0,931,1936.0,5,Professional Activity
367,8.0,1750,1947.0,9,Judgement
368,3.0,744,1934.0,1,Form
369,3.0,931,1936.0,5,Professional Activity
370,8.0,1750,1947.0,10,Expression
371,3.0,776,1934.0,3,Content
372,3.0,931,1936.0,5,Professional Activity
373,3.0,744,1934.0,2,Interpersonal
374,3.0,744,1934.0,1,Form
375,8.0,1750,1947.0,10,Expression
376,8.0,1750,1947.0,10,Expression
377,8.0,1750,1947.0,10,Expression
378,3.0,978,1937.0,7,Recitation
379,8.0,1718,1947.0,8,Testimony
380,3.0,744,1934.0,1,Form
381,3.0,744,1934.0,2,Interpersonal
382,3.0,931,1936.0,5,Professional Activity
383,8.0,1750,1947.0,10,Expression
384,3.0,940,1936.0,6,Soviet Revolution
385,8.0,1750,1947.0,10,Expression
386,8.0,1750,1947.0,9,Judgement
387,8.0,1750,1947.0,10,Expression
388,3.0,776,1934.0,3,Content
389,3.0,744,1934.0,2,Interpersonal
390,3.0,776,1934.0,3,Content
391,3.0,744,1934.0,2,Interpersonal
392,8.0,1750,1947.0,10,Expression
393,8.0,1750,1947.0,10,Expression
394,8.0,1718,1947.0,8,Testimony
395,8.0,1750,1947.0,9,Judgement
396,3.0,931,1936.0,5,Professional Activity
397,3.0,744,1934.0,2,Interpersonal
398,3.0,839,1935.0,4,Citations
399,8.0,1750,1947.0,10,Expression
400,3.0,931,1936.0,5,Professional Activity
401,3.0,744,1934.0,2,Interpersonal
402,3.0,776,1934.0,3,Content
403,3.0,978,1937.0,7,Recitation
404,3.0,776,1934.0,3,Content
405,3.0,776,1934.0,3,Content
406,3.0,931,1936.0,5,Professional Activity
407,3.0,744,1934.0,2,Interpersonal
408,3.0,744,1934.0,2,Interpersonal
409,8.0,1718,1947.0,8,Testimony
410,3.0,776,1934.0,3,Content
411,8.0,1718,1947.0,8,Testimony
412,3.0,776,1934.0,3,Content
413,8.0,1718,1947.0,8,Testimony
414,3.0,940,1936.0,6,Soviet Revolution
415,8.0,1718,1947.0,8,Testimony
416,3.0,839,1935.0,4,Citations
417,3.0,940,1936.0,6,Soviet Revolution
418,3.0,940,1936.0,6,Soviet Revolution
419,3.0,931,1936.0,5,Professional Activity
420,3.0,744,1934.0,2,Interpersonal
421,3.0,931,1936.0,5,Professional Activity
422,3.0,744,1934.0,2,Interpersonal
423,3.0,931,1936.0,5,Professional Activity
424,8.0,1750,1947.0,9,Judgement
425,3.0,744,1934.0,2,Interpersonal
426,3.0,839,1935.0,4,Citations
427,3.0,931,1936.0,5,Professional Activity
428,8.0,1750,1947.0,9,Judgement
429,3.0,744,1934.0,1,Form
430,3.0,776,1934.0,3,Content
431,8.0,1750,1947.0,9,Judgement
432,3.0,839,1935.0,4,Citations
433,3.0,744,1934.0,2,Interpersonal
434,3.0,744,1934.0,2,Interpersonal
435,3.0,776,1934.0,3,Content
436,3.0,931,1936.0,5,Professional Activity
437,3.0,744,1934.0,2,Interpersonal
438,3.0,978,1937.0,7,Recitation
439,8.0,1750,1947.0,10,Expression
440,8.0,1750,1947.0,10,Expression
441,3.0,733,1934.0,0,Reading
442,3.0,940,1936.0,6,Soviet Revolution
443,3.0,744,1934.0,2,Interpersonal
444,3.0,931,1936.0,5,Professional Activity
445,8.0,1750,1947.0,10,Expression
446,3.0,744,1934.0,2,Interpersonal
447,3.0,776,1934.0,3,Content
448,8.0,1750,1947.0,10,Expression
449,3.0,931,1936.0,5,Professional Activity
450,8.0,1750,1947.0,9,Judgement
451,3.0,744,1934.0,2,Interpersonal
452,3.0,776,1934.0,3,Content
453,8.0,1718,1947.0,8,Testimony
454,3.0,744,1934.0,2,Interpersonal
455,3.0,744,1934.0,2,Interpersonal
456,3.0,733,1934.0,0,Reading
457,3.0,744,1934.0,2,Interpersonal
458,3.0,839,1935.0,4,Citations
459,3.0,744,1934.0,2,Interpersonal
460,8.0,1750,1947.0,10,Expression
461,3.0,744,1934.0,2,Interpersonal
462,8.0,1718,1947.0,8,Testimony
463,3.0,978,1937.0,7,Recitation
464,3.0,978,1937.0,7,Recitation
465,3.0,839,1935.0,4,Citations
466,3.0,733,1934.0,0,Reading
467,3.0,931,1936.0,5,Professional Activity
468,3.0,744,1934.0,2,Interpersonal
469,8.0,1750,1947.0,9,Judgement
470,3.0,776,1934.0,3,Content
471,3.0,931,1936.0,5,Professional Activity
472,3.0,931,1936.0,5,Professional Activity
473,8.0,1750,1947.0,10,Expression
474,3.0,978,1937.0,7,Recitation
475,3.0,931,1936.0,5,Professional Activity
476,3.0,839,1935.0,4,Citations
477,3.0,776,1934.0,3,Content
478,8.0,1750,1947.0,10,Expression
479,3.0,733,1934.0,0,Reading
480,8.0,1718,1947.0,8,Testimony
481,3.0,744,1934.0,2,Interpersonal
482,3.0,931,1936.0,5,Professional Activity
483,3.0,733,1934.0,0,Reading
484,3.0,839,1935.0,4,Citations
485,8.0,1750,1947.0,10,Expression
486,3.0,744,1934.0,2,Interpersonal
487,3.0,744,1934.0,2,Interpersonal
488,3.0,776,1934.0,3,Content
489,3.0,839,1935.0,4,Citations
490,3.0,839,1935.0,4,Citations
491,3.0,839,1935.0,4,Citations
492,3.0,776,1934.0,3,Content
493,3.0,931,1936.0,5,Professional Activity
494,3.0,744,1934.0,2,Interpersonal
495,3.0,776,1934.0,3,Content
496,8.0,1750,1947.0,10,Expression
497,3.0,978,1937.0,7,Recitation
498,3.0,940,1936.0,6,Soviet Revolution
499,8.0,1750,1947.0,9,Judgement
500,3.0,744,1934.0,2,Interpersonal
501,3.0,931,1936.0,5,Professional Activity
502,3.0,744,1934.0,1,Form
503,3.0,931,1936.0,5,Professional Activity
504,3.0,931,1936.0,5,Professional Activity
505,3.0,776,1934.0,3,Content
506,3.0,776,1934.0,3,Content
507,3.0,839,1935.0,4,Citations
508,3.0,940,1936.0,6,Soviet Revolution
509,3.0,839,1935.0,4,Citations
510,3.0,931,1936.0,5,Professional Activity
511,3.0,940,1936.0,6,Soviet Revolution
512,8.0,1750,1947.0,10,Expression
513,3.0,839,1935.0,4,Citations
514,3.0,931,1936.0,5,Professional Activity
515,3.0,940,1936.0,6,Soviet Revolution
516,3.0,776,1934.0,3,Content
517,8.0,1718,1947.0,8,Testimony
518,3.0,776,1934.0,3,Content
519,8.0,1750,1947.0,10,Expression
520,3.0,744,1934.0,1,Form
521,3.0,931,1936.0,5,Professional Activity
522,3.0,931,1936.0,5,Professional Activity
523,3.0,931,1936.0,5,Professional Activity
524,3.0,744,1934.0,2,Interpersonal
525,3.0,744,1934.0,2,Interpersonal
526,3.0,733,1934.0,0,Reading
527,3.0,733,1934.0,0,Reading
528,3.0,733,1934.0,0,Reading
529,8.0,1750,1947.0,9,Judgement
530,3.0,733,1934.0,0,Reading
531,3.0,940,1936.0,6,Soviet Revolution
532,8.0,1750,1947.0,10,Expression
533,3.0,776,1934.0,3,Content
534,8.0,1750,1947.0,10,Expression
535,8.0,1718,1947.0,8,Testimony
536,3.0,931,1936.0,5,Professional Activity
537,3.0,776,1934.0,3,Content
538,3.0,776,1934.0,3,Content
539,3.0,931,1936.0,5,Professional Activity
540,8.0,1750,1947.0,10,Expression
541,3.0,744,1934.0,1,Form
542,3.0,744,1934.0,1,Form
543,8.0,1750,1947.0,9,Judgement
544,8.0,1750,1947.0,10,Expression
545,3.0,744,1934.0,2,Interpersonal
546,3.0,931,1936.0,5,Professional Activity
547,3.0,839,1935.0,4,Citations
548,3.0,839,1935.0,4,Citations
549,3.0,931,1936.0,5,Professional Activity
550,3.0,931,1936.0,5,Professional Activity
551,3.0,839,1935.0,4,Citations
552,3.0,744,1934.0,1,Form
553,8.0,1750,1947.0,10,Expression
554,3.0,744,1934.0,2,Interpersonal
555,3.0,931,1936.0,5,Professional Activity
556,3.0,744,1934.0,2,Interpersonal
557,8.0,1750,1947.0,10,Expression
558,8.0,1750,1947.0,10,Expression
559,3.0,744,1934.0,1,Form
560,3.0,733,1934.0,0,Reading
561,3.0,931,1936.0,5,Professional Activity
562,8.0,1718,1947.0,8,Testimony
563,3.0,776,1934.0,3,Content
564,3.0,931,1936.0,5,Professional Activity
565,3.0,776,1934.0,3,Content
566,3.0,733,1934.0,0,Reading
567,3.0,733,1934.0,0,Reading
568,8.0,1750,1947.0,10,Expression
569,3.0,776,1934.0,3,Content
570,3.0,733,1934.0,0,Reading
571,3.0,931,1936.0,5,Professional Activity
572,3.0,744,1934.0,1,Form
573,3.0,839,1935.0,4,Citations
574,3.0,978,1937.0,7,Recitation
575,3.0,776,1934.0,3,Content
576,3.0,733,1934.0,0,Reading
577,3.0,776,1934.0,3,Content
578,8.0,1750,1947.0,9,Judgement
579,3.0,931,1936.0,5,Professional Activity
580,3.0,733,1934.0,0,Reading
581,3.0,931,1936.0,5,Professional Activity
582,3.0,744,1934.0,1,Form
583,3.0,744,1934.0,1,Form
584,3.0,776,1934.0,3,Content
585,3.0,978,1937.0,7,Recitation
586,8.0,1750,1947.0,10,Expression
587,3.0,776,1934.0,3,Content
588,3.0,776,1934.0,3,Content
589,3.0,744,1934.0,2,Interpersonal
590,3.0,940,1936.0,6,Soviet Revolution
591,3.0,733,1934.0,0,Reading
592,8.0,1718,1947.0,8,Testimony
593,3.0,744,1934.0,2,Interpersonal
594,3.0,744,1934.0,1,Form
595,8.0,1750,1947.0,10,Expression
596,3.0,931,1936.0,5,Professional Activity
597,8.0,1718,1947.0,8,Testimony
598,3.0,839,1935.0,4,Citations
599,3.0,839,1935.0,4,Citations
600,3.0,776,1934.0,3,Content
601,3.0,776,1934.0,3,Content
602,3.0,931,1936.0,5,Professional Activity
603,3.0,733,1934.0,0,Reading
604,3.0,776,1934.0,3,Content
605,3.0,931,1936.0,5,Professional Activity
606,3.0,744,1934.0,1,Form
607,8.0,1750,1947.0,10,Expression
608,3.0,744,1934.0,1,Form
609,3.0,744,1934.0,1,Form
610,3.0,839,1935.0,4,Citations
611,3.0,940,1936.0,6,Soviet Revolution
612,3.0,744,1934.0,1,Form
613,3.0,839,1935.0,4,Citations
614,3.0,744,1934.0,1,Form
615,3.0,931,1936.0,5,Professional Activity
616,8.0,1750,1947.0,10,Expression
617,3.0,931,1936.0,5,Professional Activity
618,3.0,744,1934.0,1,Form
619,3.0,776,1934.0,3,Content
620,3.0,931,1936.0,5,Professional Activity
621,3.0,744,1934.0,1,Form
622,3.0,931,1936.0,5,Professional Activity
623,8.0,1750,1947.0,10,Expression
624,3.0,744,1934.0,1,Form
625,3.0,940,1936.0,6,Soviet Revolution
626,3.0,940,1936.0,6,Soviet Revolution
627,3.0,978,1937.0,7,Recitation
628,8.0,1750,1947.0,10,Expression
629,3.0,744,1934.0,2,Interpersonal
630,3.0,744,1934.0,2,Interpersonal
631,8.0,1750,1947.0,9,Judgement
632,3.0,776,1934.0,3,Content
633,3.0,744,1934.0,1,Form
634,8.0,1750,1947.0,10,Expression
635,8.0,1750,1947.0,10,Expression
636,3.0,776,1934.0,3,Content
637,8.0,1750,1947.0,10,Expression
638,3.0,744,1934.0,1,Form
639,8.0,1750,1947.0,10,Expression
640,8.0,1750,1947.0,10,Expression
641,8.0,1750,1947.0,9,Judgement
642,3.0,733,1934.0,0,Reading
643,3.0,744,1934.0,2,Interpersonal
644,8.0,1718,1947.0,8,Testimony
645,8.0,1750,1947.0,10,Expression
646,8.0,1750,1947.0,9,Judgement
647,8.0,1750,1947.0,9,Judgement
648,8.0,1750,1947.0,9,Judgement
649,3.0,776,1934.0,3,Content
650,3.0,776,1934.0,3,Content
651,3.0,776,1934.0,3,Content
652,8.0,1750,1947.0,10,Expression
653,8.0,1750,1947.0,10,Expression
654,3.0,776,1934.0,3,Content
655,3.0,931,1936.0,5,Professional Activity
656,3.0,776,1934.0,3,Content
657,3.0,744,1934.0,1,Form
658,8.0,1750,1947.0,9,Judgement
659,3.0,776,1934.0,3,Content
660,3.0,931,1936.0,5,Professional Activity
661,8.0,1750,1947.0,10,Expression
662,3.0,776,1934.0,3,Content
663,8.0,1750,1947.0,9,Judgement
664,3.0,839,1935.0,4,Citations
665,3.0,931,1936.0,5,Professional Activity
666,3.0,776,1934.0,3,Content
667,3.0,931,1936.0,5,Professional Activity
668,8.0,1750,1947.0,10,Expression
669,3.0,733,1934.0,0,Reading
670,3.0,931,1936.0,5,Professional Activity
671,3.0,931,1936.0,5,Professional Activity
672,3.0,931,1936.0,5,Professional Activity
673,8.0,1750,1947.0,9,Judgement
674,8.0,1750,1947.0,9,Judgement
675,8.0,1750,1947.0,10,Expression
676,3.0,776,1934.0,3,Content
677,8.0,1718,1947.0,8,Testimony
