,diarynum,entry_year,entry_id,0,1,2
275,22.0,1942.0,8461,0.056478422,0.16724572,-0.124715395
276,22.0,1942.0,8469,0.086135544,0.24850984,-0.25224507
277,22.0,1943.0,8472,0.4593706,0.2940588,-0.18867745
278,22.0,1943.0,8472,0.32248873,0.07806962,-0.08243881
279,22.0,1943.0,8484,0.16035253,0.047067944,0.07403707
280,22.0,1943.0,8505,0.085349575,-0.00042311466,-0.17768702
281,22.0,1943.0,8506,0.03909244,0.13368355,-0.13981277
282,22.0,1943.0,8506,0.29222834,0.0126911085,0.18454303
283,22.0,1943.0,8517,0.18336864,-0.08188545,0.015221611
284,22.0,1943.0,8546,0.4140369,0.28996372,-0.12335987
285,22.0,1943.0,8558,0.10218917,0.2828793,-0.35066044
286,22.0,1943.0,8575,-0.018004274,0.20390046,-0.07029394
287,22.0,1943.0,8624,0.44065508,0.28709304,-0.1807156
288,22.0,1943.0,8642,0.032555196,-0.01012164,-0.33449948
289,22.0,1943.0,8642,0.12883796,0.2055341,-0.2833672
290,22.0,1943.0,8657,0.20206563,0.1717027,-0.26280144
291,22.0,1943.0,8731,-0.016448459,0.33822718,-0.20789105
292,22.0,1943.0,8731,0.6653905,0.58564824,-0.60347116
293,22.0,1944.0,8814,0.6337416,-0.006138042,-0.01664121
294,22.0,1944.0,8814,0.12126054,0.22216812,-0.18695815
295,22.0,1944.0,8818,0.35146403,0.14897925,0.002927086
296,22.0,1944.0,8844,-0.16884038,0.6945926,-0.8864475
297,22.0,1944.0,8932,0.28862283,0.005603433,-0.012585837
298,23.0,1944.0,9207,0.38931823,-0.022886619,-0.05051621
299,23.0,1944.0,9207,0.34680167,0.16974969,-0.027769633
300,23.0,1945.0,9346,0.37147716,0.29325774,0.023638729
301,24.0,1941.0,9503,0.3127829,0.010802188,-0.09261668
302,24.0,1941.0,9503,0.6115064,0.5497787,-0.55584466
303,24.0,1941.0,9503,0.15223269,0.30570573,-0.14240044
304,24.0,1941.0,9503,0.1830502,0.120149575,-0.29627594
305,24.0,1941.0,9503,0.035923142,0.27078813,-0.09436324
306,24.0,1941.0,9512,0.12835754,0.16005424,-0.004467636
307,24.0,1942.0,9535,0.069758184,0.13661088,-0.0845089
308,24.0,1942.0,9541,0.016113568,0.35046658,-0.2929462
309,24.0,1942.0,9541,0.05960235,0.3795211,-0.29174885
310,24.0,1942.0,9552,0.12930074,0.11915438,-0.2701911
311,24.0,1942.0,9560,0.17212527,0.17478444,0.017533083
312,24.0,1942.0,9560,0.16325843,0.122772254,-0.006447732
313,24.0,1942.0,9562,-0.10741777,0.21235976,-0.16748461
314,24.0,1942.0,9562,0.14767765,0.13620555,-0.0134837795
315,24.0,1942.0,9562,0.13070959,-0.105790205,0.05024158
316,24.0,1942.0,9579,0.02165883,0.40321276,-0.39057806
317,24.0,1942.0,9588,0.06669655,0.31220415,-0.16440386
318,24.0,1942.0,9590,0.06741146,0.30682242,-0.13339044
319,24.0,1942.0,9598,0.13610771,0.28853953,-0.16698726
320,24.0,1943.0,9613,0.16671783,0.25495154,-0.180165
321,24.0,1943.0,9617,0.111125015,0.27378213,-0.22755875
322,24.0,1943.0,9618,0.14115107,0.23663735,-0.14165674
323,24.0,1943.0,9619,0.107326716,0.21786317,-0.13501556
324,24.0,1943.0,9619,0.58225435,0.5297882,-0.6176597
325,24.0,1943.0,9620,0.0851239,0.1722647,-0.13151224
326,24.0,1943.0,9620,0.054359306,0.22621767,-0.093657084
327,24.0,1943.0,9620,0.084367834,0.1764405,-0.10899148
328,24.0,1943.0,9623,0.10222034,0.24218723,-0.22273555
329,24.0,1943.0,9629,0.12829942,0.20263451,-0.062507495
330,24.0,1943.0,9630,0.22226048,0.28283897,-0.024868008
331,24.0,1943.0,9633,0.07089216,0.22307386,-0.10750835
332,24.0,1943.0,9633,0.3734419,0.5976288,-0.4983301
333,24.0,1943.0,9633,0.13276963,0.25775266,-0.18942054
334,24.0,1943.0,9636,0.2575973,0.24725348,-0.006066873
335,24.0,1943.0,9636,0.084699266,0.26279083,-0.22586145
336,24.0,1943.0,9640,0.04377999,0.23372766,-0.10578854
337,24.0,1943.0,9644,0.045047216,0.21791685,-0.12580451
338,24.0,1943.0,9651,0.1145438,0.27208287,-0.22435273
339,24.0,1943.0,9659,0.28254727,0.24916685,0.011801319
340,24.0,1943.0,9659,0.23823456,0.10147783,0.033166636
341,24.0,1943.0,9660,0.036426347,0.310234,-0.10998923
342,24.0,1943.0,9660,0.031917352,0.2727707,-0.113051176
343,24.0,1943.0,9660,0.17078225,0.12707673,-0.004003622
344,24.0,1943.0,9660,0.14338422,0.08865052,0.010833584
345,24.0,1943.0,9665,0.13968617,0.3313598,-0.1738343
346,24.0,1943.0,9665,0.057438005,0.36537468,-0.15304677
347,24.0,1943.0,9666,0.41669786,0.7037103,-0.76341987
348,24.0,1943.0,9666,0.029908659,0.28715903,-0.06600716
349,24.0,1943.0,9671,-0.0017145257,0.40121824,-0.13944075
350,24.0,1943.0,9671,0.13384074,0.21968912,-0.1793202
351,24.0,1943.0,9680,0.07775421,0.26481783,-0.0865346
352,24.0,1943.0,9685,-0.13481183,0.40352,-0.35522607
353,24.0,1943.0,9685,0.13586624,0.30312333,-0.18625146
354,24.0,1943.0,9685,0.12056792,0.28907833,-0.21697111
355,24.0,1943.0,9685,0.16309123,0.16183864,0.03958176
356,24.0,1943.0,9689,0.0799809,0.23290907,-0.07908797
357,24.0,1943.0,9690,0.52395886,0.40343016,-0.12645441
358,24.0,1943.0,9690,0.14142425,0.29688457,-0.15243743
359,24.0,1943.0,9690,0.052974723,0.31368297,-0.21452379
360,24.0,1943.0,9690,0.010077865,0.2380298,-0.039774578
361,24.0,1943.0,9691,0.08581055,0.27912167,-0.093834005
362,24.0,1943.0,9691,0.22824687,0.17596926,0.05230184
363,24.0,1943.0,9691,0.14670584,0.21792766,-0.1584221
364,24.0,1943.0,9691,0.2827962,0.1471324,-0.0016965849
365,24.0,1943.0,9691,0.30656162,0.13691549,0.020882042
366,24.0,1943.0,9691,0.107130334,0.3364866,-0.12486122
367,24.0,1943.0,9691,0.27409902,0.16301803,-0.0021071697
368,24.0,1943.0,9691,-0.051464103,0.3711617,-0.31686506
369,24.0,1943.0,9691,0.22470541,0.1823712,-0.040803026
370,24.0,1943.0,9691,0.33485627,0.24549706,0.023412893
371,24.0,1943.0,9691,0.10638431,0.25595376,-0.17958748
372,24.0,1943.0,9693,0.041378114,0.3167347,-0.26193058
373,24.0,1943.0,9706,-0.17475419,0.1826345,-0.1642242
374,24.0,1943.0,9708,0.22923589,0.2311204,-0.05358006
375,24.0,1943.0,9709,0.11910497,0.12411937,-0.016732322
376,24.0,1943.0,9715,0.12397085,0.31892833,-0.19509268
377,24.0,1943.0,9715,0.09661177,0.18808523,-0.12291198
378,24.0,1943.0,9718,0.02692497,0.2314136,-0.28860542
379,24.0,1943.0,9720,-0.3500674,0.4162446,-0.4373097
380,24.0,1943.0,9729,0.19699924,0.27175522,-0.038186688
381,24.0,1944.0,9740,-0.030034997,0.3498906,-0.27670306
382,24.0,1944.0,9740,-0.025587529,0.2718286,-0.28592613
383,24.0,1944.0,9740,0.07635311,0.19272155,-0.08076063
384,24.0,1944.0,9741,0.03938765,0.31949422,-0.24735449
385,24.0,1944.0,9741,-0.13665105,0.20001967,-0.17278974
386,24.0,1944.0,9742,0.068796754,0.39147693,-0.1614402
387,24.0,1944.0,9742,0.08097204,0.27875376,-0.23979853
388,24.0,1944.0,9761,0.011145621,0.25979406,-0.045475118
389,24.0,1944.0,9769,0.37893745,0.6641885,-0.6608969
390,24.0,1944.0,9781,0.17292063,0.26873145,-0.16494898
391,24.0,1944.0,9793,-0.016023125,0.3680994,-0.30084774
392,24.0,1944.0,9793,0.08266417,0.18751375,-0.13228926
393,24.0,1944.0,9794,-0.16739193,0.25763866,-0.120323524
394,24.0,1944.0,9794,-0.11219397,0.41813073,-0.36180675
395,24.0,1944.0,9795,0.014305463,0.30120477,-0.28158638
396,24.0,1944.0,9796,0.0695711,0.29998982,-0.2414828
397,24.0,1944.0,9796,0.23375535,0.24926364,-0.026647095
398,24.0,1944.0,9796,0.026218109,0.16267778,-0.14554115
399,24.0,1944.0,9797,0.3295337,0.023381833,-0.11748615
400,24.0,1944.0,9797,0.12304646,0.29465505,-0.19544595
401,24.0,1944.0,9797,0.24909551,0.20752199,-0.01009266
402,24.0,1944.0,9797,0.1652083,0.18236634,0.019235441
403,24.0,1944.0,9798,0.16077952,0.29625118,-0.22156699
404,24.0,1944.0,9800,0.06175055,0.16356422,-0.12621583
405,24.0,1944.0,9800,0.041538235,0.2689282,-0.09523803
406,24.0,1944.0,9800,0.05912957,0.20266932,-0.15806146
407,24.0,1944.0,9800,0.36781853,-0.0009940895,-0.13243476
408,24.0,1944.0,9800,0.3706805,0.15461315,0.057209
409,24.0,1944.0,9800,0.3122561,0.17418799,0.028868783
410,24.0,1944.0,9800,0.3249539,0.13143404,0.016264463
411,24.0,1944.0,9804,-0.006348211,0.20270024,-0.19853199
412,24.0,1944.0,9807,0.50222796,0.2937382,-0.28573748
413,24.0,1944.0,9809,0.07364409,0.21639653,-0.14119601
414,24.0,1944.0,9809,0.30489144,-0.08154465,-0.2162458
415,24.0,1944.0,9812,0.14237535,0.32383302,-0.13371179
416,24.0,1944.0,9813,0.115412004,0.16216046,-0.08033852
417,24.0,1944.0,9813,0.12303611,0.26250982,-0.19428901
418,24.0,1944.0,9813,0.29913393,0.20309377,0.030283501
419,24.0,1944.0,9813,0.14004724,0.0663185,-0.23854746
420,24.0,1944.0,9813,0.3062717,0.16323473,0.014909085
421,24.0,1944.0,9813,0.27943337,0.23018698,0.048074245
