,diarynum,entry_id,entry_year,new_entry_type,new_name_type
170,15,6313,1945,2,Interpersonal
171,15,6313,1945,3,Literary
172,15,6313,1945,3,Literary
173,15,6316,1945,1,Form
174,15,6316,1945,1,Form
175,15,6323,1945,1,Form
176,15,6326,1945,1,Form
177,15,6329,1945,3,Literary
178,15,6332,1945,3,Literary
179,15,6332,1945,1,Form
180,15,6336,1945,1,Form
181,15,6341,1945,0,Routine
182,15,6345,1945,3,Literary
183,15,6345,1945,0,Routine
184,15,6360,1946,2,Interpersonal
185,15,6396,1947,1,Form
186,16,342680,1918,0,Routine
187,17,7729,1922,0,Routine
188,17,7735,1923,2,Interpersonal
189,17,7736,1923,0,Routine
190,17,7738,1923,2,Interpersonal
191,17,7743,1923,4,Spirit
192,17,7745,1923,2,Interpersonal
193,17,7747,1923,4,Spirit
194,17,7776,1924,0,Routine
195,17,7777,1924,3,Literary
196,17,7779,1924,4,Spirit
197,17,7783,1925,3,Literary
198,18,6701,1933,0,Routine
199,18,6701,1933,4,Spirit
200,18,6758,1933,4,Spirit
201,18,6798,1934,3,Literary
202,18,7068,1936,3,Literary
203,18,7206,1937,0,Routine
204,18,7242,1937,2,Interpersonal
205,18,7486,1938,1,Form
206,18,7540,1939,4,Spirit
207,18,7589,1939,1,Form
208,18,7589,1939,4,Spirit
209,18,7713,1940,4,Spirit
210,19,7836,1917,3,Literary
211,19,7850,1917,0,Routine
212,19,226988,1916,4,Spirit
213,19,227003,1916,0,Routine
214,19,227003,1916,4,Spirit
215,19,227003,1916,4,Spirit
216,19,227036,1920,3,Literary
217,19,227176,1933,3,Literary
218,19,227210,1940,3,Literary
219,19,227210,1940,3,Literary
220,19,227275,1940,4,Spirit
221,19,227486,1943,3,Literary
222,19,227486,1943,3,Literary
223,19,227509,1943,4,Spirit
224,22,8121,1941,3,Literary
225,22,8145,1941,1,Form
226,22,8145,1941,0,Routine
227,22,8199,1942,3,Literary
228,22,8235,1942,3,Literary
229,22,8236,1942,3,Literary
230,22,8242,1942,3,Literary
231,22,8255,1942,4,Spirit
232,22,8270,1942,4,Spirit
233,22,8319,1942,0,Routine
234,22,8342,1942,4,Spirit
235,22,8382,1942,1,Form
236,22,8416,1942,3,Literary
237,22,8432,1942,2,Interpersonal
238,22,8452,1942,4,Spirit
239,22,8470,1942,4,Spirit
240,22,8476,1943,1,Form
241,22,8522,1943,2,Interpersonal
242,22,8526,1943,4,Spirit
243,22,8620,1943,4,Spirit
244,22,8646,1943,4,Spirit
245,22,8684,1943,4,Spirit
246,22,8753,1943,3,Literary
247,22,8780,1943,3,Literary
248,22,8780,1943,3,Literary
249,22,8794,1944,2,Interpersonal
250,22,8798,1944,4,Spirit
251,22,8812,1944,3,Literary
252,22,8822,1944,4,Spirit
