,diarynum,entry_id,entry_year,new_entry_type,new_name_type
358,65.0,40893,1945.0,0,Form
359,65.0,40893,1945.0,9,Judgement
360,65.0,40859,1943.0,0,Form
361,65.0,40856,1943.0,4,Professional Activity
362,65.0,40852,1943.0,8,Literary Models
363,65.0,40836,1943.0,6,Soviet Novel
364,66.0,21357,1935.0,0,Form
365,66.0,21431,1936.0,8,Literary Models
366,66.0,21485,1937.0,4,Professional Activity
367,67.0,171386,1943.0,4,Professional Activity
368,67.0,171383,1943.0,5,Publication
369,67.0,171384,1943.0,9,Judgement
370,67.0,171384,1943.0,8,Literary Models
371,67.0,171375,1943.0,5,Publication
372,67.0,171373,1943.0,0,Form
373,67.0,171357,1943.0,3,In Media
374,67.0,171349,1943.0,0,Form
375,67.0,171349,1943.0,4,Professional Activity
376,67.0,171315,1942.0,0,Form
377,67.0,171304,1942.0,9,Judgement
378,67.0,171265,1917.0,5,Publication
379,67.0,171254,1916.0,4,Professional Activity
380,70.0,21787,1941.0,3,In Media
381,70.0,21815,1942.0,4,Professional Activity
382,73.0,22449,1941.0,4,Professional Activity
383,73.0,22492,1942.0,9,Judgement
384,73.0,22502,1942.0,6,Soviet Novel
385,73.0,22512,1942.0,0,Form
386,73.0,22520,1942.0,4,Professional Activity
387,73.0,22530,1942.0,0,Form
388,73.0,271933,1921.0,5,Publication
389,73.0,272033,1923.0,1,Content
390,73.0,272034,1923.0,4,Professional Activity
391,73.0,272038,1923.0,5,Publication
392,73.0,272038,1923.0,4,Professional Activity
393,73.0,272040,1923.0,9,Judgement
394,73.0,272051,1924.0,1,Content
395,73.0,272051,1924.0,4,Professional Activity
396,73.0,272081,1924.0,4,Professional Activity
397,73.0,272095,1924.0,4,Professional Activity
398,73.0,272170,1926.0,1,Content
399,73.0,272309,1927.0,4,Professional Activity
400,73.0,272393,1929.0,0,Form
401,73.0,272408,1929.0,7,Historical Fiction
402,73.0,272418,1930.0,0,Form
403,73.0,272424,1930.0,9,Judgement
404,73.0,272451,1930.0,6,Soviet Novel
405,73.0,272451,1930.0,6,Soviet Novel
406,73.0,272452,1930.0,0,Form
407,73.0,272484,1930.0,9,Judgement
408,73.0,272641,1950.0,5,Publication
409,73.0,272642,1950.0,5,Publication
410,73.0,272648,1950.0,6,Soviet Novel
411,73.0,272648,1950.0,6,Soviet Novel
412,73.0,272648,1950.0,6,Soviet Novel
413,73.0,272648,1950.0,8,Literary Models
414,73.0,272648,1950.0,6,Soviet Novel
415,73.0,272648,1950.0,3,In Media
416,73.0,272648,1950.0,3,In Media
417,73.0,272648,1950.0,6,Soviet Novel
418,73.0,272648,1950.0,6,Soviet Novel
419,73.0,272648,1950.0,6,Soviet Novel
420,73.0,272648,1950.0,8,Literary Models
421,73.0,272648,1950.0,6,Soviet Novel
422,73.0,272648,1950.0,6,Soviet Novel
423,73.0,272648,1950.0,5,Publication
424,73.0,272649,1950.0,3,In Media
425,73.0,272653,1950.0,4,Professional Activity
426,73.0,272653,1950.0,6,Soviet Novel
427,73.0,272657,1950.0,5,Publication
428,73.0,272657,1950.0,6,Soviet Novel
429,73.0,272664,1951.0,6,Soviet Novel
430,73.0,272680,1951.0,8,Literary Models
431,73.0,272684,1951.0,6,Soviet Novel
432,73.0,272684,1951.0,6,Soviet Novel
433,73.0,272684,1951.0,6,Soviet Novel
434,73.0,272684,1951.0,6,Soviet Novel
435,73.0,272687,1952.0,4,Professional Activity
436,73.0,272687,1952.0,4,Professional Activity
437,73.0,272687,1952.0,8,Literary Models
438,73.0,272687,1952.0,0,Form
439,73.0,272687,1952.0,9,Judgement
440,73.0,272689,1952.0,6,Soviet Novel
441,73.0,272692,1952.0,6,Soviet Novel
442,73.0,272692,1952.0,0,Form
443,73.0,272692,1952.0,0,Form
444,73.0,272692,1952.0,0,Form
445,73.0,272692,1952.0,3,In Media
446,73.0,272692,1952.0,8,Literary Models
447,73.0,272692,1952.0,8,Literary Models
448,73.0,272692,1952.0,6,Soviet Novel
449,73.0,272692,1952.0,0,Form
450,73.0,272692,1952.0,6,Soviet Novel
451,73.0,272692,1952.0,6,Soviet Novel
452,73.0,272692,1952.0,6,Soviet Novel
453,73.0,272692,1952.0,0,Form
454,73.0,272702,1952.0,3,In Media
455,73.0,272702,1952.0,4,Professional Activity
456,73.0,272702,1952.0,9,Judgement
457,73.0,272702,1952.0,6,Soviet Novel
458,73.0,272703,1952.0,4,Professional Activity
459,73.0,272703,1952.0,5,Publication
460,73.0,272703,1952.0,6,Soviet Novel
461,73.0,272703,1952.0,6,Soviet Novel
462,73.0,272703,1952.0,6,Soviet Novel
463,73.0,272703,1952.0,4,Professional Activity
464,73.0,272703,1952.0,8,Literary Models
465,73.0,272703,1952.0,3,In Media
466,73.0,272703,1952.0,6,Soviet Novel
467,74.0,22692,1951.0,0,Form
468,74.0,22746,1951.0,3,In Media
469,74.0,22746,1951.0,0,Form
470,74.0,22747,1951.0,7,Historical Fiction
471,74.0,22747,1951.0,5,Publication
472,74.0,22747,1951.0,6,Soviet Novel
473,74.0,22748,1951.0,8,Literary Models
474,74.0,22752,1951.0,9,Judgement
475,74.0,22775,1951.0,3,In Media
476,74.0,22775,1951.0,5,Publication
477,74.0,22795,1952.0,5,Publication
478,74.0,22839,1952.0,3,In Media
479,74.0,22839,1952.0,9,Judgement
480,74.0,22839,1952.0,0,Form
481,74.0,22850,1952.0,0,Form
482,74.0,22914,1952.0,3,In Media
483,74.0,22964,1953.0,8,Literary Models
484,74.0,22964,1953.0,0,Form
485,74.0,22978,1953.0,0,Form
486,74.0,22983,1953.0,5,Publication
487,74.0,22983,1953.0,6,Soviet Novel
488,74.0,23024,1953.0,5,Publication
489,74.0,23164,1954.0,0,Form
490,74.0,23164,1954.0,3,In Media
491,74.0,23165,1954.0,9,Judgement
492,74.0,23208,1954.0,6,Soviet Novel
493,74.0,23208,1954.0,8,Literary Models
494,74.0,23208,1954.0,6,Soviet Novel
495,74.0,23208,1954.0,6,Soviet Novel
496,74.0,23209,1954.0,6,Soviet Novel
497,74.0,23209,1954.0,4,Professional Activity
498,74.0,23212,1954.0,6,Soviet Novel
499,74.0,23212,1954.0,6,Soviet Novel
500,74.0,23212,1954.0,8,Literary Models
501,74.0,23213,1954.0,8,Literary Models
502,74.0,23216,1954.0,6,Soviet Novel
503,74.0,23216,1954.0,0,Form
504,74.0,23216,1954.0,0,Form
505,74.0,23216,1954.0,8,Literary Models
506,74.0,23216,1954.0,8,Literary Models
507,74.0,23267,1955.0,5,Publication
508,74.0,23270,1955.0,4,Professional Activity
509,74.0,23270,1955.0,9,Judgement
510,74.0,23332,1955.0,3,In Media
511,74.0,23355,1955.0,5,Publication
512,74.0,23402,1956.0,3,In Media
513,74.0,23420,1956.0,9,Judgement
514,74.0,23498,1956.0,0,Form
515,74.0,23728,1957.0,6,Soviet Novel
516,75.0,23067,1917.0,5,Publication
517,76.0,23790,1930.0,4,Professional Activity
518,76.0,23790,1930.0,0,Form
519,77.0,23836,1974.0,3,In Media
520,77.0,23836,1974.0,4,Professional Activity
521,77.0,23894,1978.0,0,Form
522,78.0,30910,1921.0,9,Judgement
523,78.0,30911,1921.0,8,Literary Models
524,78.0,30913,1922.0,8,Literary Models
525,78.0,30913,1922.0,6,Soviet Novel
526,78.0,30913,1922.0,9,Judgement
527,78.0,30913,1922.0,0,Form
528,78.0,30916,1922.0,8,Literary Models
529,78.0,30917,1922.0,3,In Media
530,78.0,30917,1922.0,9,Judgement
531,78.0,30917,1922.0,8,Literary Models
532,78.0,30917,1922.0,6,Soviet Novel
533,78.0,30917,1922.0,0,Form
534,78.0,30919,1922.0,9,Judgement
535,78.0,30933,1923.0,0,Form
536,78.0,30933,1923.0,5,Publication
537,78.0,30933,1923.0,0,Form
538,78.0,30939,1923.0,5,Publication
539,78.0,30941,1923.0,0,Form
540,80.0,31468,1933.0,5,Publication
541,80.0,31468,1933.0,5,Publication
542,80.0,31468,1933.0,0,Form
543,81.0,31053,1970.0,8,Literary Models
544,81.0,31089,1971.0,5,Publication
545,81.0,31089,1971.0,0,Form
546,81.0,31089,1971.0,5,Publication
547,81.0,31090,1971.0,0,Form
548,81.0,31090,1971.0,0,Form
549,85.0,32703,1911.0,8,Literary Models
550,85.0,32728,1916.0,8,Literary Models
551,86.0,32758,1940.0,0,Form
552,86.0,32781,1968.0,5,Publication
553,86.0,32781,1968.0,5,Publication
554,86.0,32783,1968.0,0,Form
555,86.0,32785,1968.0,0,Form
556,86.0,32786,1968.0,5,Publication
557,86.0,32786,1968.0,5,Publication
558,86.0,32786,1968.0,6,Soviet Novel
559,86.0,32786,1968.0,0,Form
560,86.0,32786,1968.0,3,In Media
561,86.0,32786,1968.0,0,Form
562,86.0,32786,1968.0,0,Form
563,86.0,32786,1968.0,0,Form
564,86.0,32788,1968.0,0,Form
565,86.0,32788,1968.0,8,Literary Models
566,86.0,32788,1968.0,0,Form
567,86.0,32788,1968.0,6,Soviet Novel
568,86.0,32788,1968.0,8,Literary Models
569,86.0,32788,1968.0,8,Literary Models
570,86.0,32788,1968.0,8,Literary Models
571,86.0,32788,1968.0,5,Publication
572,86.0,32788,1968.0,5,Publication
573,86.0,32788,1968.0,9,Judgement
574,86.0,32788,1968.0,6,Soviet Novel
575,86.0,32788,1968.0,5,Publication
576,86.0,32788,1968.0,9,Judgement
577,86.0,32788,1968.0,0,Form
578,86.0,32788,1968.0,0,Form
579,86.0,32788,1968.0,0,Form
580,86.0,32789,1972.0,5,Publication
581,86.0,32789,1972.0,4,Professional Activity
582,86.0,32790,1974.0,0,Form
583,86.0,32790,1974.0,2,Interpersonal
584,86.0,32790,1974.0,5,Publication
585,86.0,32791,1974.0,0,Form
586,86.0,32791,1974.0,5,Publication
587,86.0,32792,1974.0,5,Publication
588,90.0,33421,1919.0,4,Professional Activity
589,91.0,33559,1904.0,9,Judgement
590,91.0,33668,1904.0,0,Form
591,91.0,33713,1904.0,5,Publication
592,93.0,33972,1955.0,7,Historical Fiction
593,94.0,33993,1918.0,0,Form
594,95.0,34028,1908.0,5,Publication
595,95.0,34050,1908.0,4,Professional Activity
596,97.0,130162,1923.0,6,Soviet Novel
597,97.0,130202,1923.0,5,Publication
598,97.0,266565,1921.0,6,Soviet Novel
599,98.0,34284,1974.0,2,Interpersonal
