,diarynum,entry_year,entry_id,0,1,2,entry_type
7093,172.0,1918.0,152450,-0.2530493,0.21437929999999997,0.018042691,4
7094,172.0,1918.0,152450,0.13099141,-0.15572666,-0.20566075,0
7095,172.0,1918.0,152435,-0.15350041,0.14273666,-0.08666235,11
7096,172.0,1918.0,152433,-0.15654618,0.14158020000000002,-0.077679485,11
7097,172.0,1918.0,152428,-0.14846765,0.110629246,-0.041890553999999997,6
7098,172.0,1918.0,152420,-0.1522821,0.16451608,-0.1276108,11
7099,172.0,1918.0,152412,-0.17480665,0.16566184,-0.07827598599999999,10
7100,172.0,1918.0,152408,-0.09793628,0.053951673,-0.058111987999999996,6
7101,172.0,1918.0,152405,-0.13511218,0.10012675,-0.05404081,6
7102,172.0,1918.0,152398,-0.12778997,0.21503346,-0.26839009999999996,7
7103,172.0,1918.0,152394,-0.19128710000000002,0.09632933,0.08185099,2
7104,172.0,1918.0,152362,-0.17782962,0.17734522,-0.09202443,10
7105,172.0,1918.0,152360,-0.18942846,0.15767618,-0.030303432,2
7106,172.0,1918.0,152358,-0.24322803,0.21585518,-0.008109943,4
7107,172.0,1918.0,152343,0.20455718,-0.24860303,-0.20760159,0
7108,172.0,1918.0,152336,-0.17980829999999998,0.18859255,-0.10743806,10
7109,172.0,1918.0,152336,-0.18310358,0.17006327,-0.066953786,10
7110,172.0,1918.0,152333,-0.17647634,0.17932144,-0.09863246,10
7111,172.0,1918.0,152324,0.10400823,0.41764194,-0.8304383,9
7112,172.0,1918.0,152323,-0.1952185,0.17232916,-0.042887717,4
7113,172.0,1918.0,152317,-0.10678538,0.29677728,-0.44183153,8
7114,172.0,1918.0,152316,-0.15135333,0.13309212,-0.074644886,6
7115,172.0,1918.0,152315,-0.24236906,0.23507379999999997,-0.045194402,4
7116,172.0,1917.0,152296,-0.08778412,0.21862150000000002,-0.35613257,7
7117,172.0,1917.0,152291,-0.18150932,0.17166291,-0.07347397,10
7118,172.0,1917.0,152286,-0.16736156,0.16414669,-0.09267547,11
7119,172.0,1917.0,152272,-0.23333786,0.21501294,-0.030090778999999998,4
7120,172.0,1917.0,152269,-0.1752156,0.17179070000000002,-0.08818587,10
7121,172.0,1917.0,152268,-0.10264968,0.29031754,-0.43952465,8
7122,172.0,1917.0,152267,-0.18078516,0.17319974,-0.07787119,10
7123,172.0,1917.0,152263,-0.17922872,0.17855862,-0.090962045,10
7124,172.0,1917.0,152261,0.13170739999999997,-0.16565629999999998,-0.19027051,0
7125,172.0,1917.0,152262,-0.10401755,0.2382574,-0.3553722,7
7126,172.0,1917.0,152241,-0.18241704,0.17865431,-0.08379522,10
7127,172.0,1917.0,152239,-0.097415715,0.052647408,-0.05702931,6
7128,172.0,1917.0,152193,-0.18828532,0.15664718,-0.031134297999999998,10
7129,172.0,1917.0,152168,-0.17078544,0.16348442,-0.08366174,11
7130,172.0,1917.0,152166,-0.18630339,0.17163946,-0.0623543,4
7131,172.0,1917.0,152166,-0.17256935,0.16232231,-0.07751166,10
7132,172.0,1917.0,152164,-0.17789307,0.17964505,-0.09595645,10
7133,172.0,1917.0,152155,-0.18283524,0.15522523,-0.04125758,10
7134,172.0,1917.0,152153,-0.1817468,0.17486548,-0.07861128,10
7135,172.0,1917.0,152151,-0.17817357,0.18491384,-0.10465662,10
7136,172.0,1917.0,152151,-0.16919146,0.16506809,-0.09011310000000002,11
7137,172.0,1917.0,152128,-0.17531674,0.18020107,-0.102847606,10
7138,172.0,1917.0,152103,-0.08717689999999999,0.049264982,-0.074244626,6
7139,172.0,1917.0,152077,-0.16885418,0.16562226,-0.09186398,11
7140,172.0,1917.0,152075,-0.16760471,0.16035852,-0.08543434,11
7141,172.0,1917.0,152076,-0.11370445,0.074173756,-0.057511598,6
7142,172.0,1917.0,152059,-0.21779431,0.2841125,-0.1921038,4
7143,172.0,1917.0,152057,-0.16703683,0.13537858,-0.04269671,11
7144,172.0,1917.0,152046,0.62232745,0.82185924,-0.9990635,9
7145,172.0,1917.0,152045,-0.18391085,0.17413399,-0.07231887,10
7146,172.0,1917.0,152028,-0.20182131,0.29538634,-0.24803047,4
7147,172.0,1917.0,152025,0.09017859,-0.13602509,-0.14967568,0
7148,172.0,1917.0,152024,-0.092840195,0.23733991,-0.37584433,7
7149,172.0,1917.0,152010,-0.09884329,0.24035585,-0.36890996,7
7150,172.0,1917.0,152003,-0.18001533,0.17168081,-0.07695041,10
7151,172.0,1917.0,151982,-0.15721533,0.14020291,-0.07372989,11
7152,172.0,1917.0,151977,-0.17761421,0.1838632,-0.10407503,10
7153,172.0,1917.0,151976,-0.17547484,0.18299848,-0.10744032,10
7154,172.0,1917.0,151973,-0.180859,0.17241527,-0.076308936,10
7155,172.0,1917.0,151970,-0.16392063,0.12961991,-0.039736892999999995,11
7156,172.0,1917.0,151965,-0.21170928,0.18474504,-0.026531067000000002,4
7157,172.0,1917.0,151959,-0.18270126,0.17169288,-0.07077632,10
7158,172.0,1917.0,151956,-0.16791727,0.15383005,-0.07319819999999999,11
7159,172.0,1916.0,151954,-0.15921274,0.133069,-0.056618135,11
7160,172.0,1916.0,151908,-0.18066946,0.15646257,-0.048462998,10
7161,172.0,1916.0,151871,-0.19696070000000002,0.1754802,-0.044448077999999995,4
7162,172.0,1916.0,151843,-0.18621978,0.16853929999999998,-0.05703856400000001,10
7163,172.0,1916.0,151842,-0.16764331,0.17321102,-0.108026594,11
7164,172.0,1916.0,151836,-0.18661177,0.16106337,-0.04285474,10
7165,172.0,1916.0,151827,0.10786137,-0.14165868,-0.17896852,0
7166,172.0,1916.0,151819,-0.18115261,0.17021729,-0.07173156,10
7167,172.0,1916.0,151786,-0.4636448,0.6384188000000001,-0.35186476,4
7168,172.0,1916.0,151762,-0.17207481,0.17812069,-0.10658171,11
7169,172.0,1916.0,151758,-0.17011741,0.16392252,-0.08596798,11
7170,172.0,1916.0,151745,0.12998710000000002,-0.1577336,-0.20004676,0
7171,172.0,1916.0,151743,-0.15417999999999998,0.118386336,-0.04238907,11
7172,172.0,1916.0,151726,-0.17739801,0.17303032,-0.085367605,10
7173,172.0,1916.0,151619,-0.17240517,0.16925992,-0.090156,11
7174,172.0,1916.0,151614,-0.18014295,0.18142179,-0.09394195,10
7175,172.0,1916.0,151609,0.093313165,-0.13683991,-0.15519701,0
7176,172.0,1916.0,151610,-0.18302351,0.17351268,-0.073263995,10
7177,172.0,1916.0,151604,-0.17548643,0.1744644,-0.09229883,10
7178,172.0,1916.0,151600,-0.17273055,0.18100612,-0.11018652,10
7179,172.0,1916.0,151598,-0.25168416,0.33037263,-0.19982798,4
7180,172.0,1916.0,151590,-0.18214577,0.17727208,-0.08196516,10
7181,172.0,1915.0,151538,-0.17125964,0.1628105,-0.08138273,11
7182,172.0,1915.0,151514,0.16530053,0.011943158999999998,-0.52260613,0
7183,172.0,1915.0,151505,-0.17734623,0.14474064,-0.03541515,10
7184,172.0,1915.0,151501,-0.17854820000000002,0.18421118,-0.10255167,10
7185,172.0,1915.0,151497,-0.14254753,0.15600915,-0.1346858,6
7186,172.0,1915.0,151490,-0.18023440000000002,0.15274611,-0.04288937,10
7187,172.0,1915.0,151486,-0.16999579999999997,0.13942973,-0.04301608,11
7188,172.0,1915.0,151456,-0.09201904,0.06456648,-0.08977664,5
7189,172.0,1915.0,151458,0.06294844,-0.12633704,-0.10603904,0
7190,172.0,1915.0,151397,-0.13188398,0.21648604,-0.26215973,7
7191,172.0,1915.0,151382,-0.12972809999999999,0.21007891,-0.25590453,7
7192,172.0,1915.0,151367,-0.18223524,0.16921379,-0.06745173,10
7193,172.0,1915.0,151359,-0.16860859,0.17035124,-0.10077523,11
7194,172.0,1915.0,151349,-0.15332928,0.1267392,-0.058986872,11
7195,172.0,1915.0,151346,-0.11082331,0.06859807,-0.054360714000000004,6
7196,172.0,1915.0,151304,-0.10570737,0.05854589,-0.048507895,6
7197,172.0,1915.0,151302,-0.17692754,0.17917985,-0.097347006,10
7198,172.0,1932.0,157614,-0.1651773,0.14964488,-0.0721062,11
7199,172.0,1932.0,157630,-0.15143129,0.13382955,-0.07575995,6
7200,172.0,1932.0,157656,-0.85000765,0.98267335,-0.89992666,4
7201,172.0,1932.0,157662,-0.1581783,0.13140588,-0.05606859,11
7202,172.0,1932.0,157666,-0.70905036,0.952399,-0.8886257,4
7203,172.0,1932.0,157671,-0.8453267,0.97701514,-0.8516039000000001,4
7204,172.0,1932.0,157705,-0.1599005,0.14320979,-0.07287046,11
7205,172.0,1913.0,157858,-0.113506734,0.13607049,-0.1649336,5
7206,173.0,1941.0,265245,-0.07050930000000001,0.25651613,-0.44704932,8
7207,173.0,1941.0,265256,-0.15692264,0.027170523999999998,0.12220172,1
7208,173.0,1941.0,265262,-0.1727204,0.17411645,-0.09802317599999999,10
7209,173.0,1941.0,265266,-0.15117614,0.11450579,-0.042474575,6
7210,173.0,1941.0,265266,-0.1599381,0.13406749,-0.056709,11
7211,173.0,1941.0,265267,-0.22044288,0.09654426599999999,0.14884172,2
7212,173.0,1941.0,265306,-0.24494778,0.20574403,0.014316027,4
7213,173.0,1942.0,265368,0.03255037,0.2916867,-0.65174526,9
7214,173.0,1942.0,265373,-0.0058435313000000004,0.23117998,-0.5224181,9
7215,173.0,1942.0,265378,-0.08618679,0.24256955,-0.39681754,8
7216,173.0,1942.0,265390,0.09029854,0.48202607,-0.8613145000000001,9
7217,173.0,1942.0,265404,-0.21480457,0.17761005,-0.006487531600000001,4
7218,173.0,1942.0,265409,-0.11666249,0.064208835,-0.033497564,6
7219,173.0,1943.0,265431,-0.25205818,0.123340406,0.17623256,2
7220,173.0,1943.0,265431,-0.1870629,0.13356143,0.006856318,2
7221,173.0,1943.0,265431,-0.20382437,0.18136777,-0.03894989,4
7222,173.0,1943.0,265442,-0.19786443,0.14100935,0.018867992,2
7223,173.0,1943.0,265442,-0.11156876,0.18420358,-0.25095186,7
7224,173.0,1943.0,265443,-0.036171168,0.26645735,-0.5202884,9
7225,173.0,1943.0,265469,-0.079042196,0.1898751,-0.32769123,7
7226,173.0,1943.0,265469,-0.011053908000000001,0.26661018,-0.560384,9
7227,173.0,1943.0,265469,-0.014797911,0.26614162,-0.5539903,9
7228,173.0,1943.0,265471,-0.17961329,0.15482686,-0.04800942,10
7229,173.0,1943.0,265471,-0.21316451,0.09297627,0.1381706,2
7230,173.0,1944.0,265481,-0.06714597,0.26044235,-0.45886514,8
7231,173.0,1944.0,265481,-0.06635623,0.2663769,-0.46892866,8
7232,173.0,1944.0,265482,-0.13499568,0.10368838,-0.06051866,6
7233,173.0,1944.0,265482,-0.04794746,0.24750294,-0.47392879999999993,8
7234,174.0,1916.0,389483,-0.29441880000000004,0.35725492,-0.15060234,4
7235,174.0,1917.0,389496,-0.20090622,0.27678564,-0.21686679,4
7236,174.0,1933.0,389515,-0.031752855,0.21713415,-0.45889324,8
7237,174.0,1933.0,389515,-0.10397823,0.22504845,-0.33415207,7
7238,174.0,1933.0,389515,-0.06392455,0.22011186,-0.40447763,8
7239,174.0,1933.0,389516,-0.30103016,0.2883732,-0.0022287779000000002,4
7240,174.0,1935.0,389539,-0.0063512227,0.287429,-0.59346336,9
7241,174.0,1936.0,389555,-0.06752095,0.22187036,-0.4003712,8
7242,174.0,1936.0,389558,0.07763451,0.44981372,-0.83320737,9
7243,174.0,1936.0,389569,-0.26331672,0.25598535,-0.033555966,4
7244,174.0,1937.0,389585,0.0034424567,0.28825283,-0.6084893,9
7245,174.0,1937.0,389586,-0.10359774,0.08604443,-0.10086257,5
7246,174.0,1937.0,389587,-0.077351965,0.18164489,-0.3178837,7
7247,174.0,1937.0,389589,-0.18744409,0.16466922,-0.047325945999999994,10
7248,174.0,1937.0,389613,-0.13379607,0.2278865,-0.27736908,7
7249,174.0,1938.0,389654,0.21840087,0.55632144,-0.94356966,9
7250,174.0,1939.0,389663,-0.2954402,0.34011722,-0.11494786,4
7251,174.0,1939.0,389679,-0.46736223,0.41909498,0.17619391,4
7252,174.0,1939.0,389684,-0.37721038,0.35592229999999997,0.060323867999999996,4
7253,174.0,1940.0,389691,-0.40789970000000003,0.39991713,0.05282254,4
7254,174.0,1941.0,389706,-0.1702968,0.16255426,-0.08313936,11
7255,174.0,1942.0,389714,-0.0763779,0.25910455,-0.44027644,8
7256,174.0,1942.0,389725,0.9774323,0.9230705,-0.9999998,9
7257,174.0,1942.0,389730,0.65847135,0.9059599,-0.9997823,9
7258,174.0,1942.0,389760,-0.07810276,0.26916656,-0.452162,8
7259,174.0,1942.0,389761,-0.17102298,0.1765505,-0.10620913,11
7260,174.0,1942.0,389766,-0.16519384,0.1625542,-0.09482335,11
7261,174.0,1942.0,389769,-0.07283225,0.20039393,-0.35677674,7
7262,174.0,1942.0,389771,-0.11905411,0.07956134,-0.054742105,6
7263,174.0,1942.0,389777,-0.04646655,0.25597414,-0.4885224,9
7264,174.0,1942.0,389780,-0.22411881,0.17633672,0.017736316000000002,4
7265,174.0,1943.0,389790,-0.18814664,0.26340884,-0.22139437,4
7266,174.0,1943.0,389795,-0.09100950000000001,0.01879067,-0.012873355,6
7267,174.0,1943.0,389801,-0.2757612,0.21260217,0.07589853,4
7268,174.0,1943.0,389821,-0.16467759,0.15860778,-0.08904751,11
7269,174.0,1943.0,389821,-0.03587934,0.30865544,-0.5764144,9
7270,174.0,1943.0,389821,-0.16781637,0.14966504,-0.06608264,11
7271,174.0,1943.0,389822,-0.24344471,0.23926145,-0.050303235999999994,4
7272,174.0,1943.0,389824,-0.06680035599999999,0.24529558,-0.43708935,8
7273,174.0,1943.0,389824,-0.095334105,0.154829,-0.23630413,7
7274,174.0,1944.0,389835,-0.10448351,0.19087456,-0.27704874,7
7275,174.0,1944.0,389837,-0.10655907,0.23924142,-0.35190982,7
7276,174.0,1944.0,389842,-0.18385176,0.16371857,-0.05396215,10
7277,174.0,1944.0,389859,-0.28522334,0.21856092,0.08803002,4
7278,174.0,1944.0,389859,-0.17487916,0.16087820000000003,-0.06964435,10
7279,174.0,1944.0,389863,-0.28869632,0.29429027,-0.04369867,4
7280,174.0,1944.0,389863,-0.26583496,0.21578429999999998,0.04620911,4
7281,174.0,1944.0,389863,-0.17518462,0.22268105,-0.17828669,10
7282,174.0,1945.0,389865,-0.08094181,0.003214825,-0.008645526,6
7283,174.0,1945.0,389869,-0.11544235,0.083328545,-0.069466814,6
7284,174.0,1946.0,389914,-0.25552577,0.23626487,-0.015946778,4
7285,174.0,1946.0,389917,-0.20282102,0.15836316,-0.00029096004,4
7286,174.0,1947.0,389948,-0.11514085,0.097774245,-0.09519993,5
7287,174.0,1950.0,389951,-0.17920297,0.15456055,-0.048486758,10
7288,174.0,1958.0,389954,-0.083735965,0.23812044,-0.39459068,8
7289,175.0,1937.0,196721,-0.22978193,0.13756400000000002,0.09965239999999999,2
7290,175.0,1937.0,196723,-0.09658838,0.24591449,-0.38208503,7
7291,175.0,1937.0,196729,-0.17127462,0.1419265,-0.044470195,11
7292,175.0,1937.0,196730,-0.18256496,0.14109933,-0.01689321,10
7293,175.0,1937.0,196736,-0.16140248,0.14606962,-0.07446222,11
7294,175.0,1937.0,196739,-0.16878343,0.15610336,-0.07522143,11
7295,175.0,1937.0,196741,-0.19321169,0.16503601,-0.034577407000000004,4
7296,175.0,1937.0,196748,-0.15373520000000002,0.13242391,-0.06803087,11
7297,175.0,1937.0,196750,-0.24306282,0.24266815,-0.057456434,4
7298,175.0,1937.0,196757,-0.06578642,0.20107621,-0.371618,7
7299,175.0,1937.0,196757,-0.17880276,0.15861064,-0.05658215,10
7300,175.0,1937.0,196758,-0.17206772,0.16770944,-0.08818817,11
7301,175.0,1937.0,196758,-0.10566959,0.17276847,-0.2443194,7
7302,175.0,1937.0,196758,-0.18262686,0.27251363,-0.24954864,10
7303,175.0,1937.0,196758,-0.19086908,0.26483049999999997,-0.21788499,4
7304,175.0,1937.0,196764,-0.07905457,0.20040032,-0.3444752,7
7305,175.0,1937.0,196766,-0.18874207,0.28285626,-0.25442064,4
7306,175.0,1937.0,196768,-0.21341420000000003,0.26708892,-0.17121443,4
7307,175.0,1937.0,196768,-0.13971013,0.21764632,-0.24740899,7
7308,175.0,1937.0,196769,-0.1592159,0.14669229999999997,-0.08056122,11
7309,175.0,1937.0,196772,-0.17039801,0.1502866,-0.061242387,11
7310,175.0,1937.0,196778,-0.1320896,0.21312894,-0.25603586,7
7311,175.0,1937.0,196779,-0.19645691,0.16671775,-0.030011011,4
7312,175.0,1937.0,196780,-0.10247358,0.06260746,-0.06285574,6
7313,175.0,1937.0,196782,-0.2894619,0.26174766,0.019232387,4
7314,175.0,1937.0,196782,-0.07249767,0.24518938,-0.42648306,8
7315,175.0,1937.0,196782,-0.15753356,0.13992749,-0.07251796,11
7316,175.0,1937.0,196782,-0.12713055,0.08925801,-0.05326578,6
7317,175.0,1937.0,196790,-0.08543626,0.16952495,-0.28156329999999996,7
7318,175.0,1937.0,196791,-0.16067060000000002,0.13148308,-0.05048452,11
7319,175.0,1937.0,196795,-0.12387517,0.16734554,-0.19575018,5
7320,175.0,1937.0,196795,-0.15953301,0.17526335,-0.13006622,11
7321,175.0,1937.0,196810,-0.06435116,0.24958615,-0.44789162,8
7322,175.0,1937.0,196820,-0.19435539999999998,0.17537074,-0.050315514000000006,4
7323,175.0,1937.0,196842,-0.20474257,0.16514769,-0.007859545,4
7324,175.0,1937.0,196845,-0.25254437,0.114701875,0.19201854,2
7325,175.0,1937.0,196851,-0.15536547,0.1303603,-0.060678687,11
7326,175.0,1937.0,196862,-0.16988543,0.14427638,-0.051817067,11
7327,175.0,1937.0,196864,-0.15756606,0.10380487,-0.0090612965,6
7328,175.0,1937.0,196864,-0.08779722,0.25994533,-0.42053950000000007,8
7329,175.0,1937.0,196864,-0.0004533193,0.25326794,-0.5596953,9
7330,175.0,1937.0,196865,-0.17776689999999998,0.15234531,-0.047886238,10
7331,175.0,1937.0,196867,-0.14696796,0.13622004,-0.09011627,6
7332,175.0,1937.0,196873,-0.16076797,0.1413738,-0.06765403,11
7333,175.0,1937.0,196875,-0.17206916,0.14770865,-0.052842267000000005,11
7334,175.0,1937.0,196875,-0.18535818,0.16136853,-0.046303052000000004,10
7335,175.0,1937.0,196875,-0.07514039,0.26714570000000004,-0.4544762,8
7336,175.0,1937.0,196875,-0.19921623,0.16789160000000003,-0.025664382000000003,4
7337,175.0,1937.0,196876,-0.22001909,0.18391697,-0.005502674,4
7338,175.0,1937.0,196876,-0.07037963,0.21086635,-0.3779406,7
7339,175.0,1937.0,196893,-0.21790485,0.20936237,-0.056267217,4
7340,175.0,1937.0,196901,-0.19038433,0.21938713,-0.13805534,4
7341,175.0,1937.0,196913,-0.28839782,0.3203227,-0.093969114,4
7342,175.0,1937.0,196913,-0.16795781,0.14259379,-0.05328853,11
7343,175.0,1937.0,196924,-0.11764580000000001,0.21476695,-0.28924835,7
7344,175.0,1937.0,196931,-0.09180863,0.21040630000000002,-0.3349873,7
7345,175.0,1938.0,196970,-0.12623438,0.23548690000000003,-0.3058782,7
7346,175.0,1938.0,196970,-0.16259721,0.14383243,-0.06778652,11
7347,175.0,1938.0,196980,-0.18719046,0.16233584,-0.043770947000000004,10
7348,175.0,1938.0,196983,-0.21578759,0.11217842,0.11115637,2
7349,176.0,1941.0,87668,-0.17860927,0.18290398,-0.10009291,10
7350,176.0,1941.0,87669,-0.18364301,0.16234693,-0.052011907,10
7351,176.0,1941.0,87671,-0.15454923,0.14423127,-0.086893834,11
7352,176.0,1941.0,87674,-0.20912766,0.27912414,-0.20265986,4
7353,176.0,1941.0,87674,-0.14797606,0.23045103,-0.25154975,7
7354,176.0,1941.0,87679,-0.0014759801999999999,0.24913977,-0.5528417,9
7355,176.0,1941.0,87679,-0.24340014,0.12234355,0.15782437,2
7356,176.0,1941.0,87679,-0.19841047,0.10117508,0.08992461,2
7357,176.0,1941.0,87683,-0.16673592,0.13720383,-0.046604075,11
7358,176.0,1941.0,87687,-0.17938356,0.15939581,-0.05663112,10
7359,176.0,1941.0,87700,-0.19312292,0.09845568,0.0824052,2
7360,176.0,1941.0,87700,-0.19989398,0.18460968,-0.053916633,4
7361,176.0,1941.0,87703,-0.099819146,0.26123622,-0.39990905,8
7362,176.0,1941.0,87712,-0.17818305,0.16114573,-0.06250228,10
7363,176.0,1941.0,87713,-0.25500622,0.22762123,-0.0013740947,4
7364,176.0,1941.0,87716,-0.17928816,0.17017402,-0.07595361,10
7365,176.0,1941.0,87722,-0.20325974,0.17450337,-0.028006572,4
7366,176.0,1941.0,87723,-0.18210591,0.17854898,-0.084324926,10
7367,176.0,1941.0,87724,-0.18287118,0.17308973,-0.07286441,10
7368,176.0,1941.0,87732,-0.16633485,0.13378425,-0.041506324,11
7369,176.0,1941.0,87734,-0.15169169,0.15234385,-0.10762408400000001,6
7370,176.0,1941.0,87746,-0.03875336,0.34095705,-0.6126600999999999,9
7371,176.0,1941.0,87756,-0.18028468,0.18482141,-0.099651225,10
7372,176.0,1941.0,87760,-0.27633220000000003,0.24072933,0.026071003,4
7373,176.0,1941.0,87773,-0.18257174,0.17327659,-0.07388741,10
7374,176.0,1941.0,87777,-0.1541722,0.17630145,-0.14398251,11
7375,176.0,1941.0,87784,0.100646645,-0.14448456,-0.15821958,0
7376,176.0,1941.0,87793,-0.21050833,0.23230162,-0.11497060000000002,4
7377,176.0,1941.0,87797,-0.19670902,0.09984357,0.08829586,2
7378,176.0,1941.0,87808,-0.26718172,0.22540879,0.031961977,4
7379,176.0,1941.0,87817,-0.18633270000000002,0.1568715,-0.036066007000000004,10
7380,176.0,1941.0,87828,-0.22658418,0.26344803,-0.13427551,4
7381,177.0,1918.0,109975,-0.19567725,0.15995231,-0.019798134,2
7382,177.0,1918.0,109975,-0.011837067,0.24132693,-0.5261649,9
7383,177.0,1918.0,109976,-0.10583827,0.07515569,-0.07699168,6
7384,177.0,1918.0,109981,-0.08045746,0.17530297,-0.30128956,7
7385,177.0,1918.0,109981,-0.007539029,0.2298685,-0.51789415,9
7386,177.0,1918.0,109981,-0.093494445,0.086771965,-0.1247078,5
7387,177.0,1918.0,109987,0.05709713,0.3248443,-0.71481526,9
7388,177.0,1918.0,109990,-0.25154360000000003,0.24115549,-0.034461837,4
7389,177.0,1918.0,109991,-0.07476514,0.054003187,-0.110183805,5
7390,177.0,1918.0,109994,-0.2489811,0.24727190000000002,-0.051825147,4
7391,177.0,1918.0,109995,-0.15768732,0.12711902,-0.049665655999999996,11
7392,177.0,1918.0,109995,-0.20723337,0.18202539,-0.032152545,4
7393,177.0,1918.0,109998,-0.37131718,0.32117867,0.11251835,4
7394,177.0,1918.0,109999,-0.11695986,0.21654452,-0.29363024,7
7395,177.0,1918.0,110003,-0.17562741,0.17187016,-0.08738084,10
7396,177.0,1919.0,110010,-0.13694564,0.20818312,-0.23720044,7
7397,177.0,1919.0,110019,-0.17454703,0.17608474,-0.097322,10
7398,177.0,1919.0,110023,-0.11440496,0.09279832,-0.08823525,5
7399,177.0,1919.0,110037,-0.08363249,0.21440405,-0.35763174,7
7400,177.0,1919.0,110037,-0.096071534,0.22527435,-0.35033116,7
7401,177.0,1919.0,110038,-0.08472826,0.016330786,-0.022807261000000002,6
7402,177.0,1919.0,110038,-0.18096825,0.16156842,-0.056818865,10
7403,177.0,1919.0,110038,-0.19298948,0.16720243,-0.038947623,4
7404,177.0,1919.0,110038,-0.17046781,0.14328513,-0.048726816,11
7405,177.0,1919.0,110043,0.008531138,0.2757862,-0.6008503000000001,9
7406,177.0,1919.0,110043,-0.16149339,0.12994091,-0.045883376,11
7407,177.0,1919.0,110043,-0.021023426,0.2705637,-0.5500161,9
7408,177.0,1919.0,110097,-0.17770201,0.15584166,-0.05422238,10
7409,177.0,1919.0,110097,-0.15872535,0.1374555,-0.06544499,11
7410,177.0,1919.0,110097,-0.09284498,0.20104115,-0.31776136,7
7411,177.0,1919.0,110097,-0.01837867,0.2465384,-0.5224816,9
7412,177.0,1919.0,110097,-0.09065628,0.25154570000000004,-0.40223949999999997,8
7413,177.0,1919.0,110097,-0.050640332999999996,0.27908185,-0.51377153,9
7414,177.0,1919.0,110097,-0.16749872,0.13412246,-0.03942071,11
7415,177.0,1919.0,110097,-0.18709818,0.16832449,-0.054621927,4
7416,177.0,1919.0,110119,-0.22573361,0.19937128,-0.019797852,4
7417,177.0,1919.0,110178,-0.17807394,0.15929611,-0.059478737000000004,10
7418,177.0,1919.0,110178,-0.24344951,0.19900307,0.022912126,4
7419,177.0,1919.0,110183,-0.17389983,0.16249183,-0.07475263,10
7420,177.0,1919.0,110190,-0.15269142,0.016221797,0.1313,1
7421,177.0,1919.0,110190,-0.17524257,0.16754170000000002,-0.08060110000000001,10
7422,177.0,1920.0,110217,-0.04132016,0.27172090000000004,-0.51901877,9
7423,177.0,1920.0,110223,-0.1553174,0.12901011,-0.058418937000000004,11
7424,177.0,1920.0,110223,-0.03903171,0.27585185,-0.52836275,9
7425,177.0,1920.0,110223,-0.022292802,0.25562470000000004,-0.5282819999999999,9
7426,177.0,1920.0,110225,-0.18980125,0.16382605,-0.040356576,10
7427,177.0,1920.0,110225,-0.18275197,0.16429324,-0.057526466,10
7428,177.0,1920.0,110229,-0.19040598,0.40588796,-0.46096578,8
7429,177.0,1920.0,110236,-0.09887510000000001,0.09951289,-0.1346154,5
7430,177.0,1920.0,110236,-0.203546,0.17565115,-0.029386323,4
7431,177.0,1920.0,110242,-0.15353164,0.1374392,-0.07729602599999999,11
7432,177.0,1920.0,110242,-0.05950729,0.23104577,-0.4291775,8
7433,177.0,1920.0,110242,-0.16771084,0.14590342,-0.05969154,11
7434,177.0,1920.0,110242,-0.09808727,0.103419505,-0.14306962,5
7435,177.0,1920.0,110242,-0.18660827,0.16162714,-0.04386344,10
7436,177.0,1920.0,110242,-0.022152025,0.22938669,-0.49283034,9
7437,177.0,1920.0,110242,-0.07660184,0.21070273,-0.3655923,7
7438,177.0,1920.0,110242,-0.012756691,0.23572843,-0.5171806999999999,9
7439,177.0,1920.0,110242,-0.055280626,0.22716059,-0.431142,8
7440,177.0,1920.0,110242,-0.010119519,0.24711524,-0.5365799,9
7441,177.0,1920.0,110242,-0.20812827,0.08418977,0.14161819,2
7442,177.0,1920.0,110248,-0.109479785,0.037387000000000004,-0.0032555494,6
7443,177.0,1920.0,110249,0.06155118,0.29106733,-0.68705314,9
7444,177.0,1920.0,110249,-0.010877727,0.26802024,-0.5624556,9
7445,177.0,1920.0,110249,-0.11712576400000001,0.060230955,-0.02553517,6
7446,177.0,1920.0,110282,-0.017130496000000002,0.26429302,-0.5479473000000001,9
7447,177.0,1920.0,110299,-0.15803564,0.13535821,-0.06333962,11
7448,177.0,1920.0,110299,-0.066888936,0.17992115,-0.33619526,7
7449,177.0,1920.0,110299,0.033851083,0.25752932,-0.6152084,9
7450,177.0,1920.0,110301,-0.04775341,0.2424474,-0.46701590000000004,8
7451,177.0,1920.0,110337,-0.16829431,0.14433193,-0.05557843,11
7452,177.0,1920.0,110358,-0.048622900000000004,0.27729917,-0.51464695,9
7453,177.0,1920.0,110358,-0.088981085,0.23881570000000002,-0.38562372,7
7454,177.0,1920.0,110365,-0.20426504,0.28047058,-0.21597332,4
7455,177.0,1920.0,110383,-0.15649357,0.12950532,-0.056593318,11
7456,177.0,1920.0,110388,-0.292559,0.16628914,0.19760959,4
7457,177.0,1920.0,110392,-0.0012315104,0.267861,-0.57686967,9
7458,177.0,1920.0,110392,-0.20105687,0.17100038,-0.026905758,4
7459,178.0,1932.0,38818,-0.15350555,0.12812741,-0.06101853,11
7460,178.0,1932.0,38818,-0.16381283,0.123681076,-0.029544732999999997,11
7461,178.0,1932.0,38818,-0.16361725,0.13483065,-0.049601032999999996,11
7462,178.0,1931.0,38814,-0.123231634,0.079789445,-0.04565292,6
